id,diseaseIds,isInMembrane,locations_clean
ENSG00000164850,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Cell membrane,Basolateral cell membrane,Cytoplasmic vesicle membrane,Early endosome,Recycling endosome,Golgi apparatus membrane,Golgi apparatus,Endoplasmic reticulum membrane,Cell projection,Mitochondrion membrane,Nucleoli,Cytosol,Nucleoplasm,Vesicles"
ENSG00000163519,['MONDO_0007254'],1,"Cell membrane,Plasma membrane,Centriolar satellite,Mitotic spindle"
ENSG00000173821,['MONDO_0007254'],0,"Cytoplasm,Lipid droplet,Cytosol"
ENSG00000135932,['MONDO_0007254'],0,"Cytoplasm,Cytosol,Nucleoli"
ENSG00000150938,['MONDO_0007254'],1,"[Processed cysteine-rich motor neuron 1 protein]: Secreted,Cell membrane"
ENSG00000120265,['MONDO_0007254'],0,"Cytoplasm,Cytosol"
ENSG00000131019,['MONDO_0007254'],0,"Cell membrane,Vesicles,Centriolar satellite"
ENSG00000101367,['MONDO_0007254'],0,"Cytoplasm,Golgi apparatus,Centriolar satellite,Cytosol"
ENSG00000157500,['MONDO_0007254'],1,"Early endosome membrane,Nucleus,Cytoplasm,Endosome,Cell projection,Cytoplasmic vesicle,Plasma membrane,Vesicles"
ENSG00000185567,['MONDO_0007254'],1,"Nucleus,Cytosol,Plasma membrane"
ENSG00000177463,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000166851,['MONDO_0007254'],0,"Nucleus,Chromosome,Cytoplasm,Midbody"
ENSG00000196586,['MONDO_0007254'],0,"Golgi apparatus,Nucleus,Cytoplasm,Membrane,Cytoplasmic vesicle,Cell projection,[Isoform 3]: Cytoplasmic vesicle,[Isoform 4]: Cytoplasmic vesicle,Nucleoplasm"
ENSG00000107796,['MONDO_0007254'],0,"Cytoplasm,Actin filaments"
ENSG00000140945,['MONDO_0007254'],1,"Cell membrane,Plasma membrane"
ENSG00000143416,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Membrane,Nucleoli"
ENSG00000049768,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm,Cytosol"
ENSG00000065154,['MONDO_0007254'],0,"Mitochondrion matrix,Mitochondria,Nucleoplasm"
ENSG00000104859,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000268940,['MONDO_0007254'],0,"Nucleoli,Nucleoplasm"
ENSG00000234289,['MONDO_0007254'],0,"Nucleus,Chromosome,Nucleoplasm,Cytosol"
ENSG00000167768,['MONDO_0007254'],1,"Cell membrane,Cytoplasm"
ENSG00000123106,['MONDO_0007254'],0,"Membrane,Golgi apparatus,Golgi apparatus,Nucleoplasm"
ENSG00000128849,['MONDO_0007254'],0,"Cell junction,Cell Junctions,Nuclear bodies"
ENSG00000134769,['MONDO_0007254'],0,"Cytoplasm,Synapse,Cell membrane,Cell Junctions,Intermediate filaments,Nucleoplasm"
ENSG00000112739,['MONDO_0007254'],0,"Nucleus,Nuclear speckles"
ENSG00000006071,['MONDO_0007254'],0,"Cell membrane,Nucleoli,Cytosol,Golgi apparatus"
ENSG00000129009,['MONDO_0007254'],1,"Secreted,Plasma membrane,Golgi apparatus,Predicted to be secreted"
ENSG00000140937,['MONDO_0007254'],1,Cell membrane
ENSG00000129691,['MONDO_0007254'],1,"Nucleus,Nucleoplasm,Plasma membrane"
ENSG00000197165,['MONDO_0007254'],0,Cytoplasm
ENSG00000169710,['MONDO_0007254'],1,"Cytoplasm,Melanosome,Cytosol,Plasma membrane"
ENSG00000130035,['MONDO_0007254'],0,"Golgi apparatus membrane,Golgi apparatus,Vesicles"
ENSG00000139679,['MONDO_0007254'],1,Cell membrane
ENSG00000141499,['MONDO_0007254'],0,"Nucleus,Chromosome,Nuclear bodies,Cytosol,Nucleoplasm"
ENSG00000162374,['MONDO_0007254'],0,"Cytoplasm,Perikaryon,Cell projection,Nucleoplasm,Vesicles"
ENSG00000087206,['MONDO_0007254'],0,"Nucleus,Nuclear bodies,Nucleoplasm"
ENSG00000255974,['MONDO_0007254'],0,"Endoplasmic reticulum membrane,Microsome membrane"
ENSG00000167460,['MONDO_0007254'],0,"Cytoplasm,Actin filaments,Cytosol"
ENSG00000184863,['MONDO_0007254'],0,Nucleoplasm
ENSG00000007171,['MONDO_0007254' 'MONDO_0007254'],0,Cytoplasm
ENSG00000125740,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Vesicles"
ENSG00000102054,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000110697,['MONDO_0007254'],0,"Cytoplasm,Golgi apparatus,Endoplasmic reticulum membrane,Lipid droplet,Cleavage furrow,Cytosol,Vesicles"
ENSG00000170315,['MONDO_0007254'],0,"[Ubiquitin]: Cytoplasm,Nucleus,Mitochondrion outer membrane"
ENSG00000105514,['MONDO_0007254'],0,"Cell membrane,Vesicles"
ENSG00000075391,['MONDO_0007254'],1,"Focal adhesion sites,Plasma membrane"
ENSG00000102362,['MONDO_0007254'],0,"Membrane,Cytoplasmic vesicle,Vesicles"
ENSG00000166839,['MONDO_0007254'],0,"Nucleoplasm,Predicted to be secreted"
ENSG00000172292,['MONDO_0007254'],0,Endoplasmic reticulum membrane
ENSG00000108349,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Nucleus speckle,Cell projection,Nuclear membrane"
ENSG00000005379,['MONDO_0007254'],0,"Cytoplasm,Mitochondrion"
ENSG00000046653,['MONDO_0007254'],1,Cell membrane
ENSG00000197045,['MONDO_0007254'],0,"Cytosol,Nucleoplasm,Nuclear bodies"
ENSG00000105327,['MONDO_0007254'],0,"Mitochondrion,Cytosol"
ENSG00000166886,['MONDO_0007254'],0,"Nucleus,Cytosol,Nucleoplasm"
ENSG00000099795,['MONDO_0007254'],0,"Mitochondrion inner membrane,Mitochondrion intermembrane space"
ENSG00000150867,['MONDO_0007254'],1,"Cell membrane,Nucleus,Lysosome,Cytoplasm,Photoreceptor inner segment,Cell projection,Golgi apparatus,Cytosol,Plasma membrane"
ENSG00000118257,['MONDO_0007254'],1,"Membrane,[Isoform s9]: Secreted,Plasma membrane,Vesicles,Nucleoplasm,Predicted to be secreted"
ENSG00000108840,['MONDO_0007254' 'MONDO_0007254'],0,"Nucleus,Cytoplasm,Nuclear speckles,Cytosol,Golgi apparatus"
ENSG00000163694,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Cytosol,Nucleoplasm"
ENSG00000198157,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Mitochondria"
ENSG00000173198,['MONDO_0007254' 'MONDO_0007254'],1,Cell membrane
ENSG00000213927,['MONDO_0007254'],0,Secreted
ENSG00000100600,['MONDO_0007254'],0,"Lysosome,Vesicles,Nucleoplasm"
ENSG00000091136,['MONDO_0007254'],0,Secreted
ENSG00000132846,['MONDO_0007254'],1,"Cytoplasm,Membrane,Secreted,Plasma membrane,Nucleoplasm,Predicted to be secreted"
ENSG00000183742,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Mitochondria"
ENSG00000129625,['MONDO_0007254'],0,"Endoplasmic reticulum membrane,Sarcoplasmic reticulum membrane,Endoplasmic reticulum"
ENSG00000139547,['MONDO_0007254'],0,"Microsome membrane,Endoplasmic reticulum membrane"
ENSG00000101158,['MONDO_0007254'],0,"Nucleus,Nuclear bodies,Nucleoplasm,Cytosol,Vesicles"
ENSG00000181072,['MONDO_0007254'],1,"Cell membrane,Postsynaptic cell membrane"
ENSG00000076356,['MONDO_0007254'],1,Cell membrane
ENSG00000163006,['MONDO_0007254'],0,"Nucleoplasm,Cytosol"
ENSG00000101745,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Cytosol"
ENSG00000042286,['MONDO_0007254'],1,"Lipid droplet,Cell membrane,Cytoplasm,Mitochondrion membrane,Nucleus,Vesicles,Cytosol,Plasma membrane"
ENSG00000134852,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm,Vesicles"
ENSG00000157103,['MONDO_0007254'],1,"Cell membrane,Presynapse"
ENSG00000198276,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Endoplasmic reticulum"
ENSG00000069329,['MONDO_0007254'],0,"Cytoplasm,Membrane,Endosome,Early endosome,Endosomes,Lysosomes"
ENSG00000130640,['MONDO_0007254'],0,"Cytoplasm,Centrosome,Nucleoplasm"
ENSG00000101152,['MONDO_0007254'],1,"Cytoplasm,Membrane,Cytoplasmic vesicle,Melanosome,Cell membrane,Golgi apparatus,Plasma membrane,Vesicles"
ENSG00000111291,['MONDO_0007254'],1,Cell membrane
ENSG00000164182,['MONDO_0007254'],0,"Mitochondrion,Mitochondria"
ENSG00000129194,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Nucleoli,Vesicles"
ENSG00000067798,['MONDO_0007254'],0,"Nucleus outer membrane,Nuclear membrane,Cytosol"
ENSG00000122484,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Cytosol,Nucleoli"
ENSG00000141968,['MONDO_0007254'],0,Cytosol
ENSG00000167751,['MONDO_0007254'],,No location data
ENSG00000124104,['MONDO_0007254'],0,"Cytoplasmic vesicle membrane,Early endosome membrane,Vesicles,Centriolar satellite"
ENSG00000129450,['MONDO_0007254'],0,Membrane
ENSG00000214435,['MONDO_0007254'],0,"Cytoplasm,Mitochondria"
ENSG00000102468,['MONDO_0007254'],1,"Cell membrane,Cell projection,Cytoplasmic vesicle,Membrane,Presynapse"
ENSG00000136810,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Secreted,Cytosol,Nucleoplasm"
ENSG00000135929,['MONDO_0007254'],0,"Mitochondrion inner membrane,Mitochondria,Cytosol"
ENSG00000139514,['MONDO_0007254'],1,Cell membrane
ENSG00000067066,['MONDO_0007254'],0,"Nucleus,[Isoform Sp100-C]: Nucleus,Nuclear bodies,Nucleoplasm"
ENSG00000153820,['MONDO_0007254'],0,Cytoplasm
ENSG00000151276,['MONDO_0007254'],0,"Cell junction,Cell membrane,Cell Junctions,Nucleoplasm"
ENSG00000112658,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000109758,['MONDO_0007254'],0,Secreted
ENSG00000102760,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Nucleoplasm,Nucleoli"
ENSG00000136928,['MONDO_0007254'],1,"Cell membrane,Postsynaptic cell membrane"
ENSG00000184831,['MONDO_0007254'],0,"Mitochondrion inner membrane,Secreted,Mitochondrion,Golgi apparatus membrane,Endoplasmic reticulum membrane,Mitochondria,Cytosol,Predicted to be secreted"
ENSG00000165392,['MONDO_0007254'],0,"Nucleus,Chromosome,Nuclear speckles"
ENSG00000184144,['MONDO_0007254'],1,Cell membrane
ENSG00000166233,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Nucleoplasm"
ENSG00000082781,['MONDO_0007254'],1,"Membrane,Mitochondria,Plasma membrane"
ENSG00000132746,['MONDO_0007254'],0,Lipid droplet
ENSG00000124391,['MONDO_0007254'],0,Secreted
ENSG00000125266,['MONDO_0007254'],0,"Cell membrane,Cell junction,Nucleoplasm,Cytosol"
ENSG00000022355,['MONDO_0007254' 'MONDO_0007254'],1,"Postsynaptic cell membrane,Cytoplasmic vesicle membrane,Plasma membrane,Nucleoplasm"
ENSG00000123360,['MONDO_0007254'],0,Cytoplasm
ENSG00000186871,['MONDO_0007254'],0,"Chromosome,Centrosome,Cytosol,Nucleoplasm"
ENSG00000254087,['MONDO_0007254' 'MONDO_0007254'],1,"Cell membrane,Nucleus,Cytoplasm,Golgi apparatus,Membrane,Golgi apparatus,Plasma membrane,Vesicles"
ENSG00000105447,['MONDO_0007254'],0,"Nucleus,Chromosome,Nucleoli,Nucleoli rim,Nucleoplasm"
ENSG00000073849,['MONDO_0007254'],0,"Golgi apparatus,Secreted"
ENSG00000078269,['MONDO_0007254'],0,"Cytoplasm,Cell membrane,Membrane raft,Presynapse,Microtubules,Cytosol"
ENSG00000242689,['MONDO_0007254'],0,"Cytoplasm,Vesicles"
ENSG00000136938,['MONDO_0007254'],0,"[Isoform 1]: Nucleus,Cytoplasm,[Isoform 2]: Cytoplasm,Nucleoplasm,Centrosome,Cytosol"
ENSG00000101654,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Nucleoli fibrillar center"
ENSG00000198034,['MONDO_0007254'],0,"Cytoplasm,Nucleus"
ENSG00000156802,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000172819,['MONDO_0007254' 'MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm"
ENSG00000099960,['MONDO_0007254'],1,"Membrane,Plasma membrane,Vesicles,Nucleoplasm"
ENSG00000141232,['MONDO_0007254'],0,"Cytoplasm,Nucleoplasm,Vesicles"
ENSG00000188827,['MONDO_0007254' 'MONDO_0007254'],0,"Nucleus,Nucleoplasm,Cell Junctions,Cytosol"
ENSG00000164506,['MONDO_0007254'],0,"Cytoplasm,Cell membrane,Cytoplasmic vesicle membrane,Cytoplasmic vesicle,Cytosol"
ENSG00000156650,['MONDO_0007254'],0,"Nucleus,Nuclear bodies,Nucleoplasm"
ENSG00000090382,['MONDO_0007254'],0,"Secreted,Actin filaments,Golgi apparatus,Nucleoplasm,Predicted to be secreted"
ENSG00000117318,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000243147,['MONDO_0007254'],0,Mitochondrion
ENSG00000153015,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000103197,['MONDO_0007254'],0,"Cytoplasm,Membrane,Cytosol"
ENSG00000160209,['MONDO_0007254'],0,"Cytoplasm,Nucleoplasm"
ENSG00000137843,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Nucleoli fibrillar center,Nucleoplasm,Cell Junctions"
ENSG00000144161,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Nuclear bodies"
ENSG00000213445,['MONDO_0007254'],1,"Nucleus,Cytoplasm,Endomembrane system,Nucleoli,Golgi apparatus,Nucleoplasm,Plasma membrane"
ENSG00000167258,['MONDO_0007254'],0,"Nucleus,Nucleus speckle,Nuclear speckles,Nucleoplasm"
ENSG00000167740,['MONDO_0007254'],1,"Secreted,Endoplasmic reticulum,Plasma membrane,Predicted to be secreted"
ENSG00000122218,['MONDO_0007254'],0,"Cytoplasm,Golgi apparatus membrane,Cytoplasmic vesicle,[Xenin]: Secreted,Cytosol,Nucleoplasm,Golgi apparatus,Predicted to be secreted"
ENSG00000100162,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Chromosome"
ENSG00000172262,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Intermediate filaments"
ENSG00000116604,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Vesicles"
ENSG00000167315,['MONDO_0007254'],0,"Mitochondrion,Mitochondria"
ENSG00000137098,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Cytoplasmic vesicle"
ENSG00000102858,['MONDO_0007254'],0,"Early endosome,[Isoform 1]: Cytoplasm,Nucleus,[Isoform 2]: Cytoplasm,[Isoform 3]: Cytoplasm,Cell membrane,[Isoform 4]: Cytoplasm,Vesicles,Endoplasmic reticulum"
ENSG00000198931,['MONDO_0007254'],0,"Cytoplasm,Cytosol,Nucleoplasm"
ENSG00000110497,['MONDO_0007254'],0,"Endoplasmic reticulum,Cytoplasm,Cytoplasmic vesicle,Mitochondrion,Nucleus,Cell junction,Vesicles,Mitochondria"
ENSG00000130414,['MONDO_0007254'],0,"Mitochondrion matrix,Mitochondria"
ENSG00000129467,['MONDO_0007254'],1,"Cell membrane,Cytoplasm"
ENSG00000079805,['MONDO_0007254'],0,"Cytoplasm,Cell junction,Membrane,Postsynaptic density,Synapse,Midbody,Cell projection,Cytoplasmic vesicle,Cytosol,Golgi apparatus"
ENSG00000165410,['MONDO_0007254'],1,"Nucleus matrix,Cytoplasm,Plasma membrane,Cytosol,Nucleoplasm"
ENSG00000171757,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Cell Junctions,Microtubules,Cytokinetic bridge,Mitotic spindle"
ENSG00000077232,['MONDO_0007254'],0,Endoplasmic reticulum lumen
ENSG00000008283,['MONDO_0007254'],0,Cytoplasmic vesicle
ENSG00000150054,['MONDO_0007254'],0,"Membrane,Lateral cell membrane,Cell junction,Cytoplasm,Cell Junctions,Nucleoplasm"
ENSG00000149357,['MONDO_0007254'],1,"Late endosome membrane,Lysosome membrane,Cell membrane,Golgi apparatus,Plasma membrane,Vesicles"
ENSG00000198467,['MONDO_0007254'],0,Cytoplasm
ENSG00000184956,['MONDO_0007254'],0,Secreted
ENSG00000117594,['MONDO_0007254'],0,Endoplasmic reticulum membrane
ENSG00000188677,['MONDO_0007254'],0,"Cell junction,Cell membrane,Cytoplasm,Cell projection,Actin filaments,Cytosol"
ENSG00000113140,['MONDO_0007254'],0,"Secreted,Vesicles,Predicted to be secreted"
ENSG00000111530,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Cytosol,Golgi apparatus,Nucleoplasm"
ENSG00000148795,['MONDO_0007254' 'MONDO_0007254'],0,"Endoplasmic reticulum membrane,Microsome membrane,Vesicles"
ENSG00000137154,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Cytosol,Endoplasmic reticulum"
ENSG00000113905,['MONDO_0007254'],0,Secreted
ENSG00000204936,['MONDO_0007254'],1,"Cell membrane,Membrane raft,Secreted,Cytoplasmic granule membrane,Cell projection"
ENSG00000182749,['MONDO_0007254'],0,"Cell membrane,Cytosol"
ENSG00000089289,['MONDO_0007254'],0,"Cytoplasm,Cytosol"
ENSG00000071909,['MONDO_0007254'],0,"Cytoplasm,Cell projection"
ENSG00000174282,['MONDO_0007254'],0,"Nucleus,Chromosome,Nuclear bodies,Cytosol,Nucleoplasm"
ENSG00000161547,['MONDO_0007254'],0,"Nucleus,Nucleus speckle,Nucleoplasm,Cytosol"
ENSG00000127884,['MONDO_0007254'],0,"Mitochondrion matrix,Mitochondria"
ENSG00000179934,['MONDO_0007254'],1,Cell membrane
ENSG00000182253,['MONDO_0007254'],0,"Cytoplasm,Cell junction,Intermediate filaments"
ENSG00000073008,['MONDO_0007254'],1,"[Isoform Alpha]: Cell membrane,[Isoform Delta]: Cell membrane,[Isoform Beta]: Secreted,[Isoform Gamma]: Secreted,Nucleoplasm,Plasma membrane,Vesicles,Predicted to be secreted"
ENSG00000214160,['MONDO_0007254'],0,Endoplasmic reticulum membrane
ENSG00000134001,['MONDO_0007254'],0,"Cytoplasm,Cytosol"
ENSG00000100985,['MONDO_0007254' 'MONDO_0007254'],0,"Secreted,Cytosol,Predicted to be secreted"
ENSG00000077616,['MONDO_0007254'],0,"Cell membrane,Nucleoplasm"
ENSG00000059378,['MONDO_0007254'],0,"Nucleus,Nucleoplasm"
ENSG00000163877,['MONDO_0007254'],0,"Nucleus,Nucleoplasm,Cytosol"
ENSG00000137575,['MONDO_0007254'],0,"Cell junction,Cell membrane,Endoplasmic reticulum membrane,Nucleus,Melanosome,Cytoplasm,Secreted,Membrane raft,Cytosol,Nucleoplasm,Nuclear membrane"
ENSG00000085117,['MONDO_0007254'],0,"Cell membrane,Vesicles"
ENSG00000123131,['MONDO_0007254'],0,"Cytoplasm,Endoplasmic reticulum,Endoplasmic reticulum,Cytosol"
ENSG00000148926,['MONDO_0007254'],0,Secreted
ENSG00000162521,['MONDO_0007254'],0,"Nucleus,Chromosome,Nucleoplasm"
ENSG00000163531,['MONDO_0007254'],1,"Cell membrane,[Isoform 8]: Cell junction"
ENSG00000168078,['MONDO_0007254'],0,Cytosol
ENSG00000125388,['MONDO_0007254'],1,"Cytoplasm,Cytosol,Plasma membrane"
ENSG00000145819,['MONDO_0007254'],0,"Cell junction,Cytoplasm,Cytosol"
ENSG00000156564,['MONDO_0007254'],1,"Membrane,Synapse,Postsynaptic cell membrane,Plasma membrane"
ENSG00000184507,['MONDO_0007254'],0,"Cytoplasm,Nucleus"
ENSG00000166226,['MONDO_0007254'],0,"Cytoplasm,Cytosol"
ENSG00000140262,['MONDO_0007254'],0,"Nucleus,Nuclear speckles,Nucleoplasm"
ENSG00000115211,['MONDO_0007254'],0,Endoplasmic reticulum
ENSG00000113161,['MONDO_0007254' 'MONDO_0007254'],0,"Endoplasmic reticulum membrane,Peroxisome membrane"
ENSG00000153094,['MONDO_0007254'],0,"Endomembrane system,[Isoform BimEL]: Mitochondrion,[Isoform BimL]: Mitochondrion,[Isoform BimS]: Mitochondrion,[Isoform Bim-alpha1]: Mitochondrion,Mitochondria"
ENSG00000278463,['MONDO_0007254'],0,"Nucleus,Chromosome,Nucleoplasm"
ENSG00000145016,['MONDO_0007254'],0,"Late endosome,Lysosome,Early endosome,Cytosol,Vesicles"
ENSG00000160563,['MONDO_0007254'],0,"Nucleus,Nucleoli,Nucleoplasm,Cytosol"
ENSG00000132670,['MONDO_0007254'],0,"Cell membrane,Cell junction,Vesicles,Nucleoplasm"
ENSG00000165959,['MONDO_0007254'],0,"Membrane,Nuclear bodies,Cytosol"
ENSG00000065057,['MONDO_0007254'],0,"Nucleus,Mitochondrion"
ENSG00000185507,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Nucleoplasm,Cytosol"
ENSG00000182782,['MONDO_0007254'],0,"Cell membrane,Cell Junctions"
ENSG00000126264,['MONDO_0007254'],1,"Membrane,Golgi apparatus,Plasma membrane,Vesicles"
ENSG00000162522,['MONDO_0007254'],1,"Cell Junctions,Plasma membrane,Nucleoplasm"
ENSG00000087074,['MONDO_0007254'],0,"Endoplasmic reticulum membrane,Mitochondrion outer membrane,Vesicles"
ENSG00000010292,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Chromosome,Cytosol,Nucleoli,Nucleoplasm"
ENSG00000204389,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Secreted,Nucleoplasm,Vesicles,Cytosol"
ENSG00000106682,['MONDO_0007254'],0,"Cytoplasm,Cytosol,Nuclear bodies,Nucleoplasm"
ENSG00000165821,['MONDO_0007254'],0,"Nucleus,Vesicles,Nucleoplasm"
ENSG00000131471,['MONDO_0007254'],0,"Cell membrane,Cytosol,Golgi apparatus,Predicted to be secreted"
ENSG00000182154,['MONDO_0007254'],0,"Mitochondrion,Mitochondria"
ENSG00000143153,['MONDO_0007254'],1,"Cell membrane,Apical cell membrane"
ENSG00000133703,['MONDO_0007254' 'MONDO_0007254'],1,"Cell membrane,Endomembrane system,Cytoplasm,[Isoform 2B]: Cell membrane,Cytosol"
ENSG00000081181,['MONDO_0007254'],0,"Mitochondrion,Mitochondria"
ENSG00000102226,['MONDO_0007254'],0,"Nucleus,Cytoplasm,Chromosome,Nucleoplasm,Cytosol"
ENSG00000173120,['MONDO_0007254'],0,"Nucleus,Chromosome,Nucleoplasm"
ENSG00000137269,['MONDO_0007254'],0,"Cytoplasm,Membrane,Cytosol"
ENSG00000147465,['MONDO_0007254'],0,Mitochondrion
ENSG00000146457,['MONDO_0007254'],0,"Nucleus speckle,Nucleus,Cytoplasm,Nuclear speckles"
ENSG00000161057,['MONDO_0007254'],0,"Cytoplasm,Cytoplasmic bodies,Cytosol"
ENSG00000119688,['MONDO_0007254'],0,"Endoplasmic reticulum membrane,Lysosome membrane"
ENSG00000026559,['MONDO_0007254'],0,"Cell membrane,Vesicles"
ENSG00000138829,['MONDO_0007254'],0,"Secreted,[Fibrillin-2]: Secreted,[Placensin]: Secreted"
ENSG00000182446,['MONDO_0007254'],0,"Cytoplasm,Endoplasmic reticulum,Cytosol,Nucleoplasm"
ENSG00000179921,['MONDO_0007254'],1,Cell membrane
ENSG00000102119,['MONDO_0007254'],0,"Nucleus inner membrane,Nucleus outer membrane,Nuclear membrane,Endoplasmic reticulum"
ENSG00000170889,['MONDO_0007254'],0,"Cytoplasm,Nucleus"
ENSG00000172113,['MONDO_0007254'],0,Vesicles
ENSG00000091986,['MONDO_0007254'],0,Secreted
ENSG00000142515,['MONDO_0007254'],0,Secreted
ENSG00000076706,['MONDO_0007254'],1,"Membrane,Plasma membrane"
ENSG00000164405,['MONDO_0007254'],0,"Mitochondrion inner membrane,Mitochondria"
ENSG00000172732,['MONDO_0007254'],0,"Nucleus,Nucleoli fibrillar center,Nucleoplasm"
ENSG00000101337,['MONDO_0007254'],0,"Membrane,Early endosome"
ENSG00000184381,['MONDO_0007254'],0,"Cytoplasm,Cell membrane,Mitochondrion,Cell projection,Plasma membrane,Microtubules,Nuclear speckles"
ENSG00000186895,['MONDO_0007254'],0,Secreted
ENSG00000219481,['MONDO_0007254'],0,"Cytoplasm,Cytosol"
ENSG00000197461,['MONDO_0007254'],0,"Secreted,Golgi apparatus,Predicted to be secreted"
ENSG00000073111,['MONDO_0007254'],0,"Nucleus,Chromosome,Nucleoplasm"
ENSG00000135913,['MONDO_0007254'],0,"Nucleoli,Nucleoplasm"
ENSG00000143595,['MONDO_0007254'],1,"Apical cell membrane,Cell membrane,Lipid droplet,Plasma membrane,Vesicles"
ENSG00000159228,['MONDO_0007254'],0,"Cytoplasm,Nucleoplasm,Cytosol"
ENSG00000185792,['MONDO_0007254'],0,"Cytoplasm,Inflammasome"
ENSG00000175315,['MONDO_0007254'],1,"Secreted,Plasma membrane,Cytosol,Predicted to be secreted"
ENSG00000099953,['MONDO_0007254'],0,"Secreted,Golgi apparatus,Cytosol,Predicted to be secreted"
ENSG00000148296,['MONDO_0007254'],0,"Nucleus,Nucleoli,Nucleoli rim,Mitotic chromosome,Nucleoplasm"
ENSG00000100030,['MONDO_0007254'],0,"Cytoplasm,Nucleus,Membrane,Cell junction,Cytosol,Nuclear speckles"
ENSG00000277075,['MONDO_0007254'],0,"Nucleus,Chromosome,Nucleoplasm"
ENSG00000130208,['MONDO_0007254'],0,Secreted
ENSG00000117650,['MONDO_0007254'],0,"[Isoform 1]: Nucleus,Nucleus,Cytoplasm,Chromosome,[Isoform 2]: Cytoplasm,[Isoform 4]: Nucleus,Centrosome,Nucleoplasm"
ENSG00000163515,['MONDO_0007254'],0,"Secreted,Endoplasmic reticulum,Predicted to be secreted"
ENSG00000196730,['MONDO_0007254'],0,"[Isoform 1]: Cytoplasm,Cytoplasm,[Isoform 2]: Cytoplasm,Centrosome"
ENSG00000094916,['MONDO_0007254'],0,"Nucleus,Chromosome,Nucleoplasm"
ENSG00000145545,['MONDO_0007254'],0,"Microsome membrane,Endoplasmic reticulum membrane"
ENSG00000142867,['MONDO_0007254'],0,"Cytoplasm,Membrane raft"
ENSG00000171346,['MONDO_0007254'],0,"Intermediate filaments,Nucleoplasm"
ENSG00000103319,['MONDO_0007254'],0,Nucleoplasm
ENSG00000006453,['MONDO_0007254'],1,"Cytoplasm,Plasma membrane,Cytosol"
ENSG00000072110,['MONDO_0007254'],1,"Cytoplasm,Cell membrane,Cell junction,Cell projection,Actin filaments,Focal adhesion sites,Cytosol,Plasma membrane"
ENSG00000172404,['MONDO_0007254'],,No location data
ENSG00000105552,['MONDO_0007254'],0,"Mitochondrion,Mitochondria,Nucleoplasm"
